14/06/2022 15:02:30:399, robot_pos, 1655215220124, 613.89, -94.15, 298.8, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -3.65, 2.36, -5.39, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.78, joints_pos, 1.94, 44.47, -17.49, -77.78, 16.24, 58.26, 26.89, tool_torque, -0.236, -1.146, 0.145, joint_torque, -0.42, -4.55, -1.36, 4.3, -0.07, -1.67, 0.12, robot_mode, normal, 
14/06/2022 15:02:30:546, robot_pos, 1655215220236, 614.57, -94.26, 299.65, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -3.22, 3.47, -4.76, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.78, joints_pos, 1.94, 44.43, -17.49, -77.7, 16.24, 58.18, 26.9, tool_torque, -0.32, -1.281, 0.178, joint_torque, 0.73, -4.6, -0.42, 4.22, 0.14, -1.72, 0.15, robot_mode, normal, 
14/06/2022 15:02:30:696, robot_pos, 1655215220386, 614.7, -93.78, 299.41, 2.34, 0.01, 3.1, circuit_pos, 615.03, -85.14, 296.67, 2.36, 0.0, 3.09, tool_force, -2.3, 4.01, -4.26, actual_rep, 1, curr_step, 2, track_size, 72, robot_vel, 0.46, joints_pos, 1.98, 44.46, -17.48, -77.7, 16.24, 58.15, 26.97, tool_torque, -0.375, -1.258, 0.145, joint_torque, 1.09, -4.27, -0.1, 4.13, 0.21, -1.71, 0.11, robot_mode, normal, 
14/06/2022 15:02:30:844, robot_pos, 1655215220533, 615.47, -88.35, 298.13, 2.35, 0.0, 3.1, circuit_pos, 616.23, -78.75, 296.86, 2.37, 0.0, 3.09, tool_force, -3.73, 2.85, -3.35, actual_rep, 1, curr_step, 3, track_size, 72, robot_vel, 45.15, joints_pos, 2.19, 44.61, -17.14, -77.55, 16.4, 58.48, 26.72, tool_torque, -0.299, -1.431, 0.475, joint_torque, -0.76, -3.22, -1.37, 3.92, -0.03, -2.08, 0.51, robot_mode, normal, 
14/06/2022 15:02:30:997, robot_pos, 1655215220682, 616.77, -82.73, 297.71, 2.36, 0.0, 3.09, circuit_pos, 617.78, -71.85, 297.69, 2.37, -0.01, 3.09, tool_force, -4.99, 4.05, -2.51, actual_rep, 1, curr_step, 4, track_size, 72, robot_vel, 40.91, joints_pos, 2.54, 44.63, -16.94, -77.55, 16.57, 58.27, 26.51, tool_torque, -0.157, -1.229, 0.563, joint_torque, -0.43, -2.6, -0.99, 3.91, 0.09, -1.99, 0.58, robot_mode, normal, 
14/06/2022 15:02:31:147, robot_pos, 1655215220830, 617.73, -76.89, 297.93, 2.37, 0.0, 3.09, circuit_pos, 619.15, -64.3, 298.91, 2.37, -0.01, 3.09, tool_force, -5.01, 3.45, -2.3, actual_rep, 1, curr_step, 5, track_size, 72, robot_vel, 37.28, joints_pos, 3.03, 44.67, -16.93, -77.43, 16.79, 58.52, 26.74, tool_torque, -0.414, -1.437, 0.399, joint_torque, -0.65, -3.12, -1.15, 4.06, 0.05, -2.22, 0.42, robot_mode, normal, 
14/06/2022 15:02:31:298, robot_pos, 1655215220983, 619.03, -70.92, 298.57, 2.37, 0.0, 3.09, circuit_pos, 619.15, -64.3, 298.91, 2.37, -0.01, 3.09, tool_force, -4.45, 3.93, -2.65, actual_rep, 1, curr_step, 5, track_size, 72, robot_vel, 41.09, joints_pos, 3.57, 44.72, -16.97, -77.24, 16.91, 58.76, 27.16, tool_torque, -0.509, -1.423, 0.397, joint_torque, -0.3, -3.31, -0.82, 4.19, 0.16, -2.22, 0.43, robot_mode, normal, 
14/06/2022 15:02:31:446, robot_pos, 1655215221132, 619.97, -64.95, 299.25, 2.37, 0.0, 3.09, circuit_pos, 620.04, -56.04, 300.07, 2.37, -0.01, 3.09, tool_force, -4.74, 4.73, -2.34, actual_rep, 1, curr_step, 6, track_size, 72, robot_vel, 42.53, joints_pos, 4.12, 44.72, -17.0, -77.14, 16.97, 58.92, 27.65, tool_torque, -0.595, -1.319, 0.392, joint_torque, -0.09, -3.23, -0.53, 4.38, 0.26, -2.25, 0.45, robot_mode, normal, 
14/06/2022 15:02:31:605, robot_pos, 1655215221280, 620.75, -59.27, 300.02, 2.37, -0.01, 3.09, circuit_pos, 620.58, -46.71, 300.66, 2.36, -0.01, 3.09, tool_force, -4.46, 4.3, -3.15, actual_rep, 1, curr_step, 7, track_size, 72, robot_vel, 49.66, joints_pos, 4.67, 44.69, -17.04, -77.06, 16.98, 59.04, 28.22, tool_torque, -0.598, -1.296, 0.351, joint_torque, -0.37, -3.65, -0.79, 4.42, 0.18, -2.2, 0.41, robot_mode, normal, 
14/06/2022 15:02:31:758, robot_pos, 1655215221433, 621.2, -53.33, 300.69, 2.36, -0.01, 3.09, circuit_pos, 620.58, -46.71, 300.66, 2.36, -0.01, 3.09, tool_force, -4.7, 4.11, -3.71, actual_rep, 1, curr_step, 7, track_size, 72, robot_vel, 43.63, joints_pos, 5.21, 44.63, -17.05, -77.08, 17.0, 59.06, 28.95, tool_torque, -0.653, -1.198, 0.328, joint_torque, -0.65, -3.78, -0.91, 4.5, 0.17, -2.17, 0.4, robot_mode, normal, 
14/06/2022 15:02:32:059, robot_pos, 1655215221732, 621.75, -41.86, 301.25, 2.35, -0.01, 3.09, circuit_pos, 621.3, -26.89, 300.2, 2.34, -0.02, 3.09, tool_force, -4.7, 3.5, -3.77, actual_rep, 1, curr_step, 9, track_size, 72, robot_vel, 40.42, joints_pos, 6.22, 44.59, -17.03, -77.04, 17.12, 59.33, 30.49, tool_torque, -0.608, -1.251, 0.286, joint_torque, -0.87, -3.8, -1.26, 4.33, 0.03, -2.12, 0.33, robot_mode, normal, 
14/06/2022 15:02:32:209, robot_pos, 1655215221879, 621.99, -36.21, 301.26, 2.35, -0.01, 3.09, circuit_pos, 621.3, -26.89, 300.2, 2.34, -0.02, 3.09, tool_force, -5.03, 2.94, -4.34, actual_rep, 1, curr_step, 9, track_size, 72, robot_vel, 37.85, joints_pos, 6.73, 44.59, -17.03, -77.04, 17.16, 59.39, 31.31, tool_torque, -0.587, -1.246, 0.295, joint_torque, -1.31, -4.17, -1.69, 4.47, -0.06, -2.11, 0.33, robot_mode, normal, 
14/06/2022 15:02:32:358, robot_pos, 1655215222038, 622.2, -30.11, 301.1, 2.34, -0.01, 3.09, circuit_pos, 621.41, -16.2, 299.67, 2.34, -0.02, 3.09, tool_force, -4.87, 3.2, -4.36, actual_rep, 1, curr_step, 10, track_size, 72, robot_vel, 42.73, joints_pos, 7.29, 44.59, -17.04, -77.06, 17.2, 59.39, 32.14, tool_torque, -0.561, -1.205, 0.297, joint_torque, -1.15, -4.12, -1.52, 4.45, -0.07, -2.07, 0.36, robot_mode, normal, 
14/06/2022 15:02:32:509, robot_pos, 1655215222178, 622.36, -24.68, 300.97, 2.34, -0.02, 3.09, circuit_pos, 621.41, -16.2, 299.67, 2.34, -0.02, 3.09, tool_force, -5.1, 3.03, -4.83, actual_rep, 1, curr_step, 10, track_size, 72, robot_vel, 40.84, joints_pos, 7.8, 44.6, -17.05, -77.09, 17.2, 59.37, 32.73, tool_torque, -0.521, -1.142, 0.324, joint_torque, -1.66, -4.31, -1.94, 4.52, -0.13, -2.02, 0.37, robot_mode, normal, 
14/06/2022 15:02:32:661, robot_pos, 1655215222328, 622.47, -19.02, 300.78, 2.34, -0.02, 3.09, circuit_pos, 621.4, -3.17, 299.31, 2.33, -0.02, 3.09, tool_force, -5.95, 2.74, -4.61, actual_rep, 1, curr_step, 11, track_size, 72, robot_vel, 39.56, joints_pos, 8.33, 44.6, -17.05, -77.12, 17.22, 59.33, 33.41, tool_torque, -0.484, -1.105, 0.37, joint_torque, -2.01, -4.09, -2.16, 4.44, -0.19, -2.02, 0.43, robot_mode, normal, 
