14/06/2022 14:30:03:344, robot_pos, 1655213274524, 613.84, -94.14, 298.83, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -1.87, 2.48, -21.23, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.23, joints_pos, 1.45, 44.36, -16.69, -77.78, 15.58, 58.17, 27.3, tool_torque, -0.048, 0.097, 0.113, joint_torque, 0.15, -13.14, -1.61, 7.95, 0.36, -0.27, 0.06, robot_mode, normal, 
14/06/2022 14:30:03:446, robot_pos, 1655213274638, 614.25, -94.03, 302.01, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -1.46, 3.41, -19.6, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 25.52, joints_pos, 1.43, 44.15, -16.69, -77.6, 15.58, 58.58, 27.3, tool_torque, 0.146, 0.192, 0.114, joint_torque, 0.69, -11.39, -1.12, 7.26, 0.39, -0.27, 0.04, robot_mode, normal, 
14/06/2022 14:30:03:613, robot_pos, 1655213274806, 614.93, -88.57, 301.48, 2.35, 0.0, 3.1, circuit_pos, 615.03, -85.14, 296.67, 2.36, 0.0, 3.09, tool_force, -1.73, 0.72, -21.54, actual_rep, 1, curr_step, 2, track_size, 72, robot_vel, 25.18, joints_pos, 1.61, 44.23, -16.3, -77.48, 15.7, 58.9, 27.13, tool_torque, -0.278, -0.077, 0.125, joint_torque, -0.6, -13.16, -1.89, 7.98, 0.32, -0.47, 0.13, robot_mode, normal, 
14/06/2022 14:30:03:750, robot_pos, 1655213274933, 615.62, -84.02, 301.1, 2.36, 0.0, 3.09, circuit_pos, 616.23, -78.75, 296.86, 2.37, 0.0, 3.09, tool_force, -2.83, 2.32, -20.12, actual_rep, 1, curr_step, 3, track_size, 72, robot_vel, 49.7, joints_pos, 1.85, 44.19, -16.12, -77.57, 16.1, 58.7, 26.65, tool_torque, -0.054, 0.369, 0.12, joint_torque, -1.1, -12.46, -2.06, 7.86, 0.21, -0.28, 0.15, robot_mode, normal, 
14/06/2022 14:30:03:886, robot_pos, 1655213275083, 616.43, -77.97, 301.36, 2.37, 0.0, 3.09, circuit_pos, 617.78, -71.85, 297.69, 2.37, -0.01, 3.09, tool_force, -2.51, 2.03, -20.42, actual_rep, 1, curr_step, 4, track_size, 72, robot_vel, 39.01, joints_pos, 2.41, 44.2, -16.12, -77.52, 16.09, 58.82, 26.87, tool_torque, -0.432, 0.163, -0.09, joint_torque, -0.34, -12.93, -1.48, 7.96, 0.4, -0.47, -0.1, robot_mode, normal, 
14/06/2022 14:30:04:052, robot_pos, 1655213275229, 617.72, -72.59, 301.82, 2.37, -0.01, 3.09, circuit_pos, 619.15, -64.3, 298.91, 2.37, -0.01, 3.09, tool_force, -0.8, 0.77, -21.27, actual_rep, 1, curr_step, 5, track_size, 72, robot_vel, 38.19, joints_pos, 2.85, 44.29, -16.15, -77.28, 16.34, 59.19, 27.13, tool_torque, -0.599, 0.156, -0.202, joint_torque, -0.53, -13.49, -1.51, 7.72, 0.38, -0.34, -0.17, robot_mode, normal, 
14/06/2022 14:30:04:166, robot_pos, 1655213275377, 618.82, -66.68, 302.63, 2.37, -0.01, 3.09, circuit_pos, 620.04, -56.04, 300.07, 2.37, -0.01, 3.09, tool_force, -1.37, 1.1, -20.59, actual_rep, 1, curr_step, 6, track_size, 72, robot_vel, 40.47, joints_pos, 3.42, 44.3, -16.18, -77.13, 16.35, 59.39, 27.7, tool_torque, -0.586, 0.222, -0.229, joint_torque, -0.49, -12.96, -1.36, 7.6, 0.38, -0.32, -0.18, robot_mode, normal, 
14/06/2022 14:30:04:356, robot_pos, 1655213275526, 619.54, -60.92, 303.42, 2.37, -0.01, 3.09, circuit_pos, 620.04, -56.04, 300.07, 2.37, -0.01, 3.09, tool_force, -1.26, 0.71, -21.13, actual_rep, 1, curr_step, 6, track_size, 72, robot_vel, 41.42, joints_pos, 3.94, 44.26, -16.19, -77.08, 16.37, 59.47, 28.21, tool_torque, -0.71, 0.193, -0.236, joint_torque, -0.68, -13.38, -1.46, 7.77, 0.41, -0.39, -0.19, robot_mode, normal, 
14/06/2022 14:30:04:469, robot_pos, 1655213275674, 620.12, -55.15, 303.98, 2.37, -0.01, 3.09, circuit_pos, 620.58, -46.71, 300.66, 2.36, -0.01, 3.09, tool_force, -1.99, 0.91, -20.65, actual_rep, 1, curr_step, 7, track_size, 72, robot_vel, 42.95, joints_pos, 4.49, 44.21, -16.21, -77.07, 16.37, 59.51, 28.92, tool_torque, -0.66, 0.292, -0.255, joint_torque, -0.76, -12.97, -1.45, 7.75, 0.41, -0.37, -0.21, robot_mode, normal, 
14/06/2022 14:30:04:661, robot_pos, 1655213275822, 620.56, -49.38, 304.45, 2.36, -0.01, 3.09, circuit_pos, 621.1, -36.42, 300.61, 2.35, -0.02, 3.09, tool_force, -1.8, 0.98, -20.63, actual_rep, 1, curr_step, 8, track_size, 72, robot_vel, 41.26, joints_pos, 5.04, 44.17, -16.24, -77.07, 16.37, 59.54, 29.73, tool_torque, -0.672, 0.347, -0.257, joint_torque, -0.6, -13.16, -1.36, 7.7, 0.43, -0.29, -0.2, robot_mode, normal, 
14/06/2022 14:30:04:771, robot_pos, 1655213275970, 620.81, -43.4, 304.61, 2.36, -0.01, 3.09, circuit_pos, 621.1, -36.42, 300.61, 2.35, -0.02, 3.09, tool_force, -1.33, 1.26, -20.85, actual_rep, 1, curr_step, 8, track_size, 72, robot_vel, 44.87, joints_pos, 5.54, 44.17, -16.21, -77.04, 16.46, 59.71, 30.53, tool_torque, -0.598, 0.171, -0.226, joint_torque, -0.49, -13.25, -1.45, 7.76, 0.39, -0.34, -0.2, robot_mode, normal, 
14/06/2022 14:30:04:958, robot_pos, 1655213276120, 621.12, -37.79, 304.65, 2.35, -0.02, 3.09, circuit_pos, 621.3, -26.89, 300.2, 2.34, -0.02, 3.09, tool_force, -1.62, 0.89, -20.74, actual_rep, 1, curr_step, 9, track_size, 72, robot_vel, 47.0, joints_pos, 6.03, 44.19, -16.21, -77.0, 16.55, 59.85, 31.32, tool_torque, -0.572, 0.212, -0.221, joint_torque, -0.68, -13.1, -1.55, 7.69, 0.37, -0.35, -0.19, robot_mode, normal, 
14/06/2022 14:30:05:080, robot_pos, 1655213276276, 621.43, -31.66, 304.49, 2.35, -0.02, 3.09, circuit_pos, 621.3, -26.89, 300.2, 2.34, -0.02, 3.09, tool_force, -1.69, 1.21, -20.75, actual_rep, 1, curr_step, 9, track_size, 72, robot_vel, 41.41, joints_pos, 6.61, 44.21, -16.22, -77.01, 16.59, 59.86, 32.23, tool_torque, -0.596, 0.285, -0.229, joint_torque, -0.84, -13.07, -1.61, 7.74, 0.36, -0.36, -0.18, robot_mode, normal, 
14/06/2022 14:30:05:240, robot_pos, 1655213276418, 621.65, -26.38, 304.26, 2.34, -0.02, 3.09, circuit_pos, 621.41, -16.2, 299.67, 2.34, -0.02, 3.09, tool_force, -2.72, 1.74, -20.59, actual_rep, 1, curr_step, 10, track_size, 72, robot_vel, 43.77, joints_pos, 7.1, 44.23, -16.24, -77.01, 16.63, 59.85, 32.87, tool_torque, -0.767, 0.327, -0.196, joint_torque, -1.22, -13.39, -1.77, 8.06, 0.45, -0.47, -0.14, robot_mode, normal, 
14/06/2022 14:30:05:373, robot_pos, 1655213276566, 621.76, -20.54, 304.01, 2.34, -0.02, 3.09, circuit_pos, 621.41, -16.2, 299.67, 2.34, -0.02, 3.09, tool_force, -2.48, 1.01, -21.08, actual_rep, 1, curr_step, 10, track_size, 72, robot_vel, 36.41, joints_pos, 7.66, 44.23, -16.27, -77.05, 16.65, 59.8, 33.42, tool_torque, -0.484, 0.404, -0.227, joint_torque, -0.96, -13.23, -1.71, 7.88, 0.31, -0.27, -0.18, robot_mode, normal, 
14/06/2022 14:30:05:526, robot_pos, 1655213276716, 621.74, -14.87, 303.94, 2.34, -0.02, 3.09, circuit_pos, 621.4, -3.17, 299.31, 2.33, -0.02, 3.09, tool_force, -3.4, 0.98, -21.42, actual_rep, 1, curr_step, 11, track_size, 72, robot_vel, 36.63, joints_pos, 8.21, 44.21, -16.28, -77.09, 16.62, 59.77, 34.18, tool_torque, -0.32, 0.308, -0.146, joint_torque, -1.58, -13.22, -2.34, 7.99, 0.14, -0.33, -0.11, robot_mode, normal, 
14/06/2022 14:30:05:671, robot_pos, 1655213276864, 621.79, -9.13, 303.69, 2.33, -0.02, 3.09, circuit_pos, 621.4, -3.17, 299.31, 2.33, -0.02, 3.09, tool_force, -3.76, 0.79, -20.8, actual_rep, 1, curr_step, 11, track_size, 72, robot_vel, 37.76, joints_pos, 8.73, 44.21, -16.27, -77.14, 16.61, 59.69, 34.9, tool_torque, -0.28, 0.416, -0.178, joint_torque, -1.61, -12.72, -2.2, 7.72, 0.16, -0.24, -0.15, robot_mode, normal, 
14/06/2022 14:30:05:868, robot_pos, 1655213277013, 621.85, -3.41, 303.57, 2.33, -0.02, 3.09, circuit_pos, 621.31, 7.17, 299.27, 2.33, -0.02, 3.09, tool_force, -3.94, 0.72, -20.93, actual_rep, 1, curr_step, 12, track_size, 72, robot_vel, 40.93, joints_pos, 9.28, 44.21, -16.28, -77.16, 16.6, 59.62, 35.58, tool_torque, -0.32, 0.401, -0.134, joint_torque, -1.79, -12.99, -2.41, 7.86, 0.15, -0.31, -0.09, robot_mode, normal, 
14/06/2022 14:30:05:975, robot_pos, 1655213277160, 621.68, 2.14, 303.17, 2.33, -0.02, 3.09, circuit_pos, 621.31, 7.17, 299.27, 2.33, -0.02, 3.09, tool_force, -5.02, -0.63, -18.33, actual_rep, 1, curr_step, 12, track_size, 72, robot_vel, 46.38, joints_pos, 9.8, 44.22, -16.28, -77.22, 16.53, 59.53, 36.18, tool_torque, -0.064, 0.266, -0.088, joint_torque, -2.92, -10.78, -3.17, 6.4, -0.3, -0.27, -0.04, robot_mode, normal, 
14/06/2022 14:30:06:171, robot_pos, 1655213277312, 621.81, 8.35, 301.77, 2.33, -0.02, 3.09, circuit_pos, 621.22, 18.66, 299.53, 2.33, -0.02, 3.09, tool_force, -4.5, 1.37, -10.51, actual_rep, 1, curr_step, 13, track_size, 72, robot_vel, 49.25, joints_pos, 10.33, 44.32, -16.22, -77.26, 16.55, 59.32, 36.75, tool_torque, -0.251, 0.185, -0.114, joint_torque, -1.71, -6.12, -1.74, 4.46, 0.01, -0.57, -0.09, robot_mode, normal, 
14/06/2022 14:30:06:282, robot_pos, 1655213277461, 622.04, 14.13, 300.21, 2.33, -0.02, 3.09, circuit_pos, 621.3, 29.46, 300.25, 2.32, -0.02, 3.09, tool_force, -5.75, 1.24, -1.98, actual_rep, 1, curr_step, 14, track_size, 72, robot_vel, 41.37, joints_pos, 10.88, 44.47, -16.22, -77.25, 16.57, 59.12, 37.3, tool_torque, 0.098, -0.21, -0.106, joint_torque, -2.18, -1.23, -1.93, 1.97, -0.57, -0.74, -0.09, robot_mode, normal, 
14/06/2022 14:30:06:464, robot_pos, 1655213277608, 621.98, 19.34, 299.6, 2.33, -0.02, 3.09, circuit_pos, 621.3, 29.46, 300.25, 2.32, -0.02, 3.09, tool_force, -6.55, -1.91, 1.85, actual_rep, 1, curr_step, 14, track_size, 72, robot_vel, 35.85, joints_pos, 11.43, 44.53, -16.31, -77.26, 16.51, 59.06, 38.03, tool_torque, 0.402, -0.543, -0.139, joint_torque, -3.88, 1.39, -3.09, -0.02, -1.39, -0.74, -0.07, robot_mode, normal, 
14/06/2022 14:30:06:576, robot_pos, 1655213277756, 622.11, 24.97, 299.01, 2.32, -0.02, 3.09, circuit_pos, 621.5, 39.55, 301.39, 2.31, -0.02, 3.09, tool_force, -7.9, -1.13, 5.1, actual_rep, 1, curr_step, 15, track_size, 72, robot_vel, 37.78, joints_pos, 11.95, 44.6, -16.29, -77.24, 16.47, 58.92, 38.83, tool_torque, 0.38, -0.777, -0.057, joint_torque, -4.0, 3.07, -3.1, -0.51, -1.41, -1.06, 0.0, robot_mode, normal, 
14/06/2022 14:30:06:727, robot_pos, 1655213277905, 622.27, 30.85, 299.62, 2.32, -0.02, 3.09, circuit_pos, 621.5, 39.55, 301.39, 2.31, -0.02, 3.09, tool_force, -7.29, -1.1, 4.67, actual_rep, 1, curr_step, 15, track_size, 72, robot_vel, 39.88, joints_pos, 12.48, 44.59, -16.29, -77.16, 16.45, 58.95, 39.67, tool_torque, 0.155, -0.815, -0.052, joint_torque, -4.1, 2.52, -3.15, -0.27, -1.31, -1.17, 0.01, robot_mode, normal, 
14/06/2022 14:30:06:875, robot_pos, 1655213278053, 622.31, 36.44, 300.14, 2.31, -0.02, 3.09, circuit_pos, 621.68, 48.29, 302.56, 2.3, -0.02, 3.09, tool_force, -7.75, -1.67, 4.81, actual_rep, 1, curr_step, 16, track_size, 72, robot_vel, 37.37, joints_pos, 13.01, 44.57, -16.29, -77.08, 16.38, 58.97, 40.6, tool_torque, 0.257, -0.999, 0.014, joint_torque, -4.35, 2.56, -3.49, -0.34, -1.46, -1.22, 0.06, robot_mode, normal, 
14/06/2022 14:30:07:068, robot_pos, 1655213278201, 622.48, 42.31, 300.96, 2.31, -0.02, 3.09, circuit_pos, 621.68, 48.29, 302.56, 2.3, -0.02, 3.09, tool_force, -7.77, -0.71, 3.96, actual_rep, 1, curr_step, 16, track_size, 72, robot_vel, 46.73, joints_pos, 13.53, 44.56, -16.29, -76.97, 16.35, 59.03, 41.55, tool_torque, 0.161, -1.015, 0.077, joint_torque, -4.09, 1.78, -3.35, 0.26, -1.32, -1.31, 0.13, robot_mode, normal, 
